,product_name,review_text,product_rating,review_date,avg_rating
31,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12","Great stylish bootie and super comfortable! I usually wear sneakers when I have to do inspections but now I can wear these all day with the same comfort.  
I cant believe the pricing on these booties I will be getting another as I plan to wear these often.",5,1/24/2025,4.5
32,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12",I liked the boots very much. They were well made and very fashionable. I really wanted to keep them as they were exactly what I was lookin g for. I had a problem and had to return them. I broke my ankle years ago and on the outside of my foot my ankle is and always has been swollen. On the boot outside where the elastic is rubbed on my swollen ankle. I was sorry that I had to return them but could not wear them without rubbing the ankle. This is MY problem with MY foot not anything with the boot itself.,5,2/2/2025,4.5
33,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12",I have ordered easy spirit shoes for many years but can't afford them sometimes unless they were on sale. The price was very affordable.  I love them. Thank you.,5,1/30/2025,4.5
34,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12",I got these shoes at a great price and this boots did not disappoint! Very comfortable and I wore these all day without any issues! Wish they had more colors.,5,1/24/2025,4.5
35,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12",I got these shoes at a great price and this boots did not disappoint! Very comfortable and I wore these all day without any issues! Wish they had more colors.,5,1/24/2025,4.5
36,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12","I needed to replace my boots.  This was a deal I couldn't pass up!  
Luckily, these were comfortable, sturdy and attractive.",5,1/24/2025,4.5
37,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12",I love this shoe! It certainly lived up to the reviews on line that convinced me to buy this shoe. They are the most comfortable shoe I own,5,1/24/2025,4.5
38,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12",Shoes are wonderful with one exception.  I usually wear a size 7.5 or 8 and ordered the size 7.5 and have over an inch of extra space.,4,1/24/2025,4.5
39,"Easy Spirit Women's E-YUNA3 Casual Shoe, Sizes 5-12","Comfortable,  easy to put on, the shoe itself has a nice quality look. The sole of the shoe looks like plastic. I expexted a better quality shoe from Easy Spirit.",3,2/1/2025,4.5
40,Ground Up Women's Valentine's Day 3D Character Slippers,The slippers are cute and I appreciate the fact that they offer such cute designs in the larger sizes.,5,2/7/2025,4.777777777777778
41,Ground Up Women's Valentine's Day 3D Character Slippers,Quality is great but I don't know how long it will last,5,2/2/2025,4.777777777777778
42,Ground Up Women's Valentine's Day 3D Character Slippers,i love stitch and i love these might buy the snoopy ones next,5,2/6/2025,4.777777777777778
43,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available","I purchased these boots for my brother. He says they are very comfortable and he didn't need to 'break them in'. They are waterproof, have thick ridges on the sole, great price and are warm. Totes is a reputable company that has been around for decades. I bought a 10 because they only come in whole sizes. He usually wears a 9 1/2. They fit fine.",5,1/30/2025,3.9
44,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available",Comfortable boots. Really good grip on snow,5,1/17/2025,3.9
45,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available",they come with a soft insulation. and tbey loom lime workboots,5,2/1/2025,3.9
46,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available",Bought for 12 year old son—he loved them!,5,2/4/2025,3.9
47,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available",My husband liked the boots.,5,2/6/2025,3.9
48,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available","First, I purchased these snow boots specifically because of the price. There not the same quality and the materials are not as good as the boots I've bought for hundreds of dollars. However they are comfortable, warm surprisingly wide and they are waterproof. I'm really happy with them and hope they last.",4,2/7/2025,3.9
49,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available","When I first got these boots I thought they looked sharp. I tried them on, they were very comfortable. Then I noticed something that surprised me and turned me off immediately. Does anybody else see it in the picture? Then let me tell you if you missed it. It's designed with the tongue not attached to the shaft.
One step in a slushy puddle deeper than two inches and your feet will be soaked.
I've never seen a snow boot made like this before. It's very disappointing because I like them, but they're going back.",2,1/23/2025,3.9
50,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available","Visually they are appealing, however they are too tight on your feet and subsequently gave me 2 blisters! I would not recommend them to anyone.",2,1/23/2025,3.9
51,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available","Not bad, but not truly to size.",2,12/26/2024,3.9
52,"Totes Men's Moraine Winter Boots, Sizes 8-13, Wide Width Available",The material is pretty cheap.  The laces on one of the boots snapped the second time I went to lace them up.  The laces on the other one are about to snap too.   The seam is coming apart too after only worn three times. I'm not super active either.  I bought them 2 sizes bigger than what I wear so that there would be room for my orthotics to fit inside but they barely fit my feet without the orthotics.,1,1/15/2025,3.9
53,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,Very  nice quality super comfortable but size up to your next half size if possible because if you get your exact size your toes will be snug at top hitting the edge I think sizing up is a perfect fit. Used these to walk in Disney for three days straight. Best decision ever!,5,10/7/2024,4.2
54,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"What I love most about these is that they have a very soft cushiony sole.. I can wear them barefoot or with socks. I am usually size 8, and the W7/8 fit well. When I wear them for longer walks, I do get some irritation in my bunion area, but for just around the house or short walks they are great!",5,11/19/2024,4.2
55,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,these shoes are very cushioning like walking on air not as sturdy as the NOBO slides from walmart.  I'll probably keep them but I ordered a smaller size 7/8 wide instead of a nine wide.  my only complaint is the top is loose fitting and is not a snug across the foot as I like.,4,8/10/2024,4.2
56,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"Delivery guy left my slides in front of someone else's house and I had to spend nearly a week twisting arms just to get a refund for the mistake that WALMART made. Went into the store to pick up a pair in person and these slides were mad comfy and they've got some fat cushion soles. If you're gonna buy a pair, I advise not getting it shipped",4,10/17/2024,4.2
57,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"Everything is great, they are very comfortable and exactly my size but they are slippery despite Walmart confirms that they are non . ( I was looking for non slippery )",2,12/31/2024,4.2
58,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"The are oddly shaped and I can’t even stand up straight in them. I tried to press on thinking I just needed to break them in, but they really hurt my feet and because all my weight was forced into a small part of my skin was getting raw and the started to blister. Would not recommend.",1,11/1/2023,4.2
59,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"I have one foot 9-1/2 and one foot 10-1/2, so I buy size 11 in these inexpensive shoe/slippers and it seems to work, but THIS time, the 10-1/2 foot fit well while the 9-1/2 foot was too large for the slipper.  Both seem to be of the same size (44-45 on soles) but  I'd need a larger slipper to work with the smaller foot.  Also, and probably due to the fit, I was very unstable on the slippers and am really disappointed in them.  Buy with caution- if you have a high instep, they probably won't fit well. 

Great VOLS orange, tho'!",1,10/11/2023,4.2
60,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"i have ordered this brand twice before, same size and had no problems. i ordered the same size again,different color and i got a size smaller . the bottom said same size but it is not!! i had to give them away. im not happy at all. Vonmay needs to be informed of this immediately!!!",1,10/9/2023,4.2
61,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"The sole size is 6, as I've ordered, but the strap size is probably 12, wery wide, it does not snuggle my foot, so it's very loose and uncomfortable.  I wasted my money, and would like to be reimbursed.",1,12/23/2024,4.2
62,VONMAY Unisex Slides Sandals Soft Thick Sole Non-Slip Pillow Sandals,"Sometimes truth isn't pleasant and that's the reality of these sandals ... cheap, NOT ""soft"" or ""pillow"". Had I viewed them in person first, I wouldn't have even paid the $10 for them!",1,12/5/2023,4.2
63,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,"While I had to order a 9-10, it is a tad large for me, but that's ok, because of my condition, my feet swell, and these are perfect in looks, and more importantly, absolutely positively soft and comfortable on my feet !!! Love love love the soft feel, on my feet, and the fact that I can wear them outside, for quick trips, ie taking the trash out etc. too !!! Would recommend to anyone looking for a quality boot slipper !! Only problem that I had, wasn't with the seller, but FedEx…. And after I called them to find out what was happening, it was fixed…. Apparently, their “computer” might have been having a “bad day”, and needed a break !!!",5,1/18/2025,4.6
64,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,"I give these LONGBAY Knit Boot Slippers 5 stars 500 times!  Got 3 pairs in 3 colors. I love EVERYTHING about them....you put them on and they are just as described in the ad....cozy, warm, plush memory foam and very very comfortable.  Really love how they go up above ankle and you can roll-fold the top down.  I ordered 1 size larger to fit my big socks and they are true to size.  Love, Love, Love them!  thank you and YES I would buy again next time the other color or 2 I didn't get this year.",5,12/27/2024,4.6
65,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,"Bought these on sale originally in grey for myself for about $16, my son decided he wanted a pair and wished they came in green when I ordered them about 5 days later the price increased to just under $20 but said they were still on sale. Huh... Okay whatever. 
He settled on the red for Christmas. Once they arrived the red is more of a dark maroon color. Not at all like shown. He says they are comfortable and loves them no matter the color. I knew I should have stuck with my gut and got him the dark blue. Just be aware the red it not a true red, it's a very dark maroon. I would NOT pay full price for these either. They are nice %26 comfy however the stitching is off on my grey pair inside the toe part on the right slipper making a lump. Not worth sending them back for. Too expensive at full price.",5,12/27/2024,4.6
66,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,Easy off %26 on.  Warm feet and ankles.  Large opening for leggings. Fleece lining is nice and cozy. Non slip rubber soles for going down the DOWN the stairs. Also going out for the newspapers and the mail box.  Great thank you gift or gift exchange. Even if they're to large they'll still love them.  FUN FACT….so might your DOG.,5,12/4/2024,4.6
67,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,"OMG! These are so comfy! The outside is a chenille fabric and the inside is fuzzy %26 the memory foam oh wow! Now I need to buy more in more colors. Seriously but these they are fantastic %26 at a great price. Shipping was fast, packaged very nicely %26 bonus they are machine washable.",5,12/21/2024,4.6
68,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,They are so cute but they're just a little tight but with my shoe size being 7.52 they are so cute but they're just a little tight but with my shoe size being 7.5 to 8 i kind of figured that would happen. I'm sure they'll loosen up after I wear them for a while and they are super warm and comfy. I kind of figured that would happen. I'm sure they'll loosen up after I wear them for a while and they are super warm and comfy. Very nice and warm very nice and warm,5,12/8/2024,4.6
69,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,"These are great, they fit well, and they come up over my ankles. We had a mouse in our kitchen and I was afraid to go out there. So I got these slippers to feel safer until we could catch it in the trap. Mouse has been Caught, but I still love these slippers and will continue to wear them cuz they are warm and comfy",5,12/10/2024,4.6
70,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,These were great super soft and I absolutely love them. They were just big so I did return them for some different slippers so size down other than that great these were great super soft and I absolutely love them. They were just big so I did return them for some different slippers so size down other than that warm and loved them,4,12/30/2024,4.6
71,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,"I liked these so much that I bought them for my mother and sister as well. They are comfortable, warm, the top doesn't slip down, they are easy to put on and take off and are good for indoor and outdoor. The right foot slid a bit so my foot isn't centered, but that's the only thing wrong, and not a big deal.",4,1/11/2025,4.6
72,LongBay Women's Chenille Knit Cosy Boots Slippers Warm Plush Fleece Winter Booties Slipper Memory Foam House Shoes,"Very comfortable and warm. My only issue is the chenille material sheds. My Granddaughter was laughing at the pile of pink fluff on the carpet beneath my chair. Sure enough the sides of the slippers shed. They still shed, daily pickup of pink fluff. Still I love these slippers.",3,12/27/2024,4.6
73,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available",Light weight and cool for walking in the summer and inside use all year round.  The only caution is you can't really wear them outside if it is wet because they have air holes to breath so if its raining I wear a more sturdy shoe when walking outside.,5,1/1/2025,4.5
74,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available","Bought these for my husband for around the house/chore shoes. We were pleasantly surprised and are very happy with our purchase. My husband owns a pair of Under Armour Charged Assert,  not only do they look very similar he says they are just as comfortable. Will continue to buy these shoes as long as they are sold. Truly blown away with such quality and comfort.",5,1/29/2025,4.5
75,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available",These shoes. Bought for yard shoes because I need good support with my work shoes.  They certainly have exceeded my expectations. They are sturdy and comfortable. Will definitely buy again. I wear an 11 in women's I did go ahead and get 9 1/2 men's and they are perfect,5,11/12/2024,4.5
76,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available",These were bought for a friend for work.  He has only worn a few weeks but very pleased so far. He spends a large part of his job on his feet and he said they were extremely comfortable. I bought them on sale for $15.98 (great price) but even full price around $20 would have been a steal.,5,1/6/2025,4.5
77,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available",These tennis shoes have exceeded my expectations! They are so comfortable! I would definitely recommend them!,5,11/15/2023,4.5
78,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available",I bought these for my son. he stands on his feet working at a store all day and during the summer time these are perfect. the breathable top makes them very comfortable for him,5,12/2/2024,4.5
79,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available",Got these for my teenage son who will likely only be in them for a couple of months before he moves onto the next size cause he's growing so quickly however they are comfortable to him and they fit nicely,5,12/18/2024,4.5
80,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available",My son loves these shoes as they are very lightweight as he is on his feet all day. Insoles wear out fast. But the price is reasonable I bought 3 extra pair so when they wear out I have spares may not find another pair in the future.,5,2/5/2025,4.5
81,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available","Simple cheap runners for indoor treadmill.
Works better than indoor socks that I bought for treadmill.  I bought the shoes just for the treadmill and it does the job.",4,1/14/2025,4.5
82,"Athletic Works Men's Running Sneakers, Sizes 8-13, Wide Width Available","i have very narrow feet so unless i pay hundreds of dollars they don't fit properly.  but i know that so...i buy inexpensive ones.  second - i ordered shoes, i got shoes.  why do youi think you did anything special or extraordinary to deserve a higher rating - i think youre all spoiled brats and no one has ever held you to any standard.  Its like you want an A for C work",3,1/4/2025,4.5
83,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",I bought these for my daughter become the ines she git for Christmas already broke and she was upset so I ordered these and they came the next day. The quality is better and the price was great.,5,1/15/2025,4.6923076923076925
84,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",Got them for a family member and they were so happy for them that it was asked if she could wear them during the winter time with how comfy they were!,5,1/1/2025,4.6923076923076925
85,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",Exactly what I have been looking for. The straps across the top adjust for big wide stodgy feet like mine.,5,12/23/2024,4.6923076923076925
86,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",Very comfy with the memory foam,5,12/26/2024,4.6923076923076925
87,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",The shoes seem to be of good quality.  Runs a little on the small side.,5,12/31/2024,4.6923076923076925
88,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",very comfortable and true to size,5,12/12/2024,4.6923076923076925
89,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)","My left foot, slightly deformed, felt great pain when I tried on these shoes. The right foot felt great. So, I think these shoes would work well for others. Note: these shoes don't really run true to size. I usually wear a size 9; ordered size 8.5, and they're just as big as size 9. Sadly, I must return them.",4,12/18/2024,4.6923076923076925
90,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",I don't think the reviews of ordering a size larger were helpful. I did do that and feel they are too big.,4,12/30/2024,4.6923076923076925
91,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)",Very confortable love the color color,4,12/18/2024,4.6923076923076925
92,"Project Cloud 100% Genuine Leather Cork Footbed Womens Sandals, Slippers for Women (Venita)","Runs small, other wise nice",3,12/26/2024,4.6923076923076925
93,Justice Little Girl & Big Girl Platform Court Sneakers,[This review was collected as part of a promotion.] These are super cute. The size I received is a lot bigger than expected so my daughter won't be able to wear them for a while. They sort of fit me (toes are crammed) but otherwise they are fairly comfortable and aren't very heavy even though they have the platform. For the price o think they are a great option especially as kiddos are always growing out of their shoes so quickly.,5,1/20/2025,4.7368421052631575
94,Justice Little Girl & Big Girl Platform Court Sneakers,[This review was collected as part of a promotion.] My daughter loved her new shoes.  She said they fit like butter mama and she loved the style of them too.   Great support and comfort through school too so that's definitely A++ if they made it through school cause she can definitely be rough on shoes.   Overall I loved the color and so did my mini.,5,12/18/2024,4.7368421052631575
95,Justice Little Girl & Big Girl Platform Court Sneakers,[This review was collected as part of a promotion.] I absolutely adore these! Exactly as pictured. Great material feel. Super stylish. I love the platform on them. They are comfortable to wear according to my girl and she loves them! You can tell these are made to last. They provide great support and look amazing! Highly recommend,5,12/19/2024,4.7368421052631575
96,Justice Little Girl & Big Girl Platform Court Sneakers,"[This review was collected as part of a promotion.] These shoes are so adorable! The value for the retail price is awesome! Little kids tend to get play messy and dirty but the material of these shoes makes them super easy to wipe off dirt and mud. They have lots of padding at the bottom for comfortable, supportive wear.",5,1/10/2025,4.7368421052631575
97,Justice Little Girl & Big Girl Platform Court Sneakers,"[This review was collected as part of a promotion.] My daughter really liked these shoes right out of the box, from the pink star detail to the green on the side. She especially loves the elastic laces. They fit well, and are comfortable enough to wear all day!",5,12/14/2024,4.7368421052631575
98,Justice Little Girl & Big Girl Platform Court Sneakers,"[This review was collected as part of a promotion.] These shoes are so cute!! Unfortunately, they are a little too big for my daughter but she can't wait to wear them soon. They are super trendy and I love the pop of green.",5,1/19/2025,4.7368421052631575
99,Justice Little Girl & Big Girl Platform Court Sneakers,[This review was collected as part of a promotion.] These are super cute! They look super comfortable and feel very durable. They have good support and fit true to size. This is a great choice for all those Littles wanting platform shoes without the price tag. ￼,5,12/12/2024,4.7368421052631575
100,Justice Little Girl & Big Girl Platform Court Sneakers,[This review was collected as part of a promotion.] These are super cute! Love the platform base! True to size and are very comfortable. Very fashionable and plan to wear them with all the greens! Very please with how they are made and the support and cushion in them are fantastic!,5,12/12/2024,4.7368421052631575
