,product_name,review_text,product_rating,review_date,avg_rating
30,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"These are honestly the nest hooded sweatshirts I've ever owned.  Not only are they made well, they can be dressed up for work, and can be dressed down leggings.  I adored the first one I purchased so I bought two more.  They are nicer in person when you're able to see and feel the quality.  I don't ever leave reviews but I felt compelled to because of the number of compliments I receive each time I wear one.",5,1/28/2025,4.6
31,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"I was shopping for an inexpensive hoodie and found this at 24$. I also wanted a really large hoodie so I went with an xl, I normally wear a medium. I love it sooo much I bought one for my daughter in law for Christmas. And then I bought a 3rd one in my normal size, medium. As a medium, it is roomy but fits well, it is oversized so it is longer and a touch wider. Perfect fit so I can say it is true to size and you don't need to go 2 sizes bigger for a roomier feel. Excellent purchase!",5,12/25/2024,4.6
32,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"My hoodie arrived in a shrink wrap and was wrinkled when I opened it. It looked fine though, but I didn't want to wear it until I washed it because I wanted to see how it would hold up. It did not shrink at all and fit just the way I wanted it too. I think the value is very very good. I'm going to buy more in different colors. My hoodie arrived in a shrink wrap and was wrinkled when I opened it. It looked fine though, but I didn't want to wear it until I washed it because I wanted to see how it would hold up. It did not shrink at all and fit just the way I wanted it too. I think the value is very very good. I'm going to buy more in different colors.",5,1/2/2025,4.6
33,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"I ordered the pink one and fell in love.  I then ordered all the colors.  The pink and the blue are so soft inside and out, they feel like a big hug on a cold day.  The brown and black, on the other hand are the cold step sisters.  The material of the brown  and black are definitely not the same, they are not bad, but no hug from them!  The pink and blue are a five star.",5,12/31/2024,4.6
34,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"These hoodies are ""the best"". Great fit, comfortable, warm, and they look nice too. My husband and I both love to wear sweatshirts and hoodies. I'm 81 and he's 77. And we still like to kick back in our jeans, and sweats and listen to rock and roll music.",5,12/10/2024,4.6
35,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"Bought as a gift for my daughter and she loves it , fits great , it's really soft inside plus it's not too thick but it's definitely not a thin sweater either . Already ordered 2 more for my other daughters",5,1/6/2025,4.6
36,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"Stated at purchase 5 day delivery- 
Took 20 days to delivery.  Missed Christmas and was delivered while out of town so I  never got it- left at relatives home",3,1/28/2025,4.6
37,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"This hoodie is a nice colour and is warm and soft. However, it has pfd proportions....it is a bit long for a size large, but has short arms, and has a tendency for the entire hoodie to raise up when i lift my arms at all. 
It also shows any marks very easily and is easily stained. It pills up horribly after washing and any shirt underneath gets covered in lint. 
I'm very disappointed.",2,1/20/2025,4.6
38,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,"This is NOT an oversized hoodie and I was not allowed to return it even though it said return eligible until January 31, 2025. When I tried to submit it for return, I got an error message and had to call a 800 number and wait just to find out I could not return it. Brand new, only tried on over a t-shirt.",1,12/24/2024,4.6
39,UVN Hoodies for Women Fleece Hooded Sweatshirts Oversized Pullover Long Sleeve Ladies Tops with Pocket,I ordered a womens small and its the same size as some of my husband's mens large hoodies. This sizing is ridiculous. Will be sending this back for a refund.,1,1/10/2025,4.6
40,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,Love this fit and fabric of this sweatshirt. It is incredibly soft inside and the color is exactly like the picture.,5,10/12/2024,4.7
41,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,"This is the best sweatshirt I have ever purchased. It's thick, great quality and an overall Amazing hoodie. I will be ordering another one.",5,9/18/2024,4.7
42,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,"Soft, thick fabric, easy on the skin when waaring. Nice that it is oveesized. Warm as well.  I ordered an XL but actually the large fits best.  My hubby stole the two XL from me and I ordered a size smaller  in the large and they are perfect for my frame. I am wide thru the midsection 180 lbs, 5'5"" and wear a size 14 pants, in case this helps.",5,12/31/2024,4.7
43,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,This is the absolute best sweatshirt I have ever worn!! It is much thicker and warmer than I expected. It washed up nicely. The fit is true to size and so comfortable. Keep in mind that it is supposed to be Oversized so if you want a sweatshirt that is not roomy then you will want to size down. I highly recommend this sweatshirt and will be buying it in other colors!,5,12/24/2024,4.7
44,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,Needed for colder weather coming our way!,5,10/7/2024,4.7
45,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,Great product. High quality! And sizing is true to size!,5,10/2/2024,4.7
46,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,Inexpensive but nice plain black hoodie. Simple design but warm and comfortable!,5,10/5/2024,4.7
47,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,Awesome sweatshirt! Bought one in every color!!,5,10/11/2024,4.7
48,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,Color is good and comfortable fit.,5,9/28/2024,4.7
49,SUNBS Oversized Hoodies for Women Fall Fashion Sweatshirts Pullover Womens Clothes with Pocket,not really oversized. shorter than I'd have expected for an oversized hoodie. it was just pretty normal sized in a 2x. good weight. not too heavy for the desert Southwest warmer winters (just around freezing nearly at the lowest all winter. this winter it's been 73° since October. this week turned cold for us (37 low) and it was comfy indoors in 66°. it's really comfy. you might want layers before freezing,4,1/10/2025,4.7
50,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL",It is very comfortable. It is lighter in weight than most hoodies. It is perfect for fall and spring weather. We have one we ordered last year and are reordering because he had worn so much.,5,10/11/2024,4.7
51,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL","Purchased these hoodies for my husband. He loves them. What he really loves about them is the hoodie. It's large for head area. Large enough for a cap or beanie and still be able to put hoodie over items. The  sweatshirt hoodie is very roomy, warm, comfortable, and soft. Also, GREAT PRICE!",5,1/26/2025,4.7
52,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL","It is a very cozy comfy hoodie. I love the color so much. I also like they have matching sweats to go with them. It's a true lazy day favorite of mine. I am ordering another one. Also, the No Boundaries sweatpants to match. Awesome find and a great price.",5,1/24/2025,4.7
53,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL","I honestly can't believe how incredible this hoodie is! I've been wanting the camo one from Abercrombie but couldn't justify the price. For being an all over print, I assume it's screen printed but it's not a hard or rough fabric, it's so soft. The inside feels like a comfortable fleece and I'm always hot and this material doesn't make me sweaty.",5,11/10/2024,4.7
54,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL",I LOVE THIS OVERSIZED HOODIE!! The color is a perfect soft olive green. It's the perfect feel and has plenty of room. I purchased an XL and it was just fit.,5,2/27/2024,4.7
55,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL","Absolutely love this hoodie, it's oversized and so comfortable. It's exactly what I was looking for- I've got it in 2 colors already and will probably go back for more",5,11/10/2024,4.7
56,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL","this was my especial happiness yesterday, got the sweatshirt matching top and bottom, pairs perfect with the AVIA ankle socks and just a little bit of pressed powder!  muah!!!",5,11/12/2024,4.7
57,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL","Comfy and cute. I am usually a women's S but wanted an oversized sweatshirt to wear with leggings so I bought an M. Fits the way I wanted! The only thing I'd warn about is it had that store smell when I got it, and it took multiple washes to get rid of it.",4,1/4/2025,4.7
58,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL","So if you wanna wear this as a cute set like it is in the picture, the matching sweatpants bottoms are very warm, toned and the sleeves of the brown multicolored hoodie top are very cool town so somehow they match in the picture however they are very very different colors in real life. If you want pants that match the multicolor brown hoodie, you have to pick the clay pants which will match the main tan part of the hoodie.  Figured I would try and save someone else the hassle.",3,12/30/2024,4.7
59,"No Boundaries All Gender Oversized Soft Fleece Hoodie with Long Sleeves, Men's Sizes XS-5XL",This is no better quality wise as the 5.98 ones they sell at the store. I wished I had brought the less expensive ones cause to my they are made better material. These ones seem really thin and arm are. Not snugged around the wrist.,3,12/28/2024,4.7
60,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL",Very comfortable. For the price it can't be beat. I ended up buying 2 more just lounge around in. I've been wearing them almost daily. Definitely would recommend. For reference I'm 6'0 and bought a size medium and it fits great. Not too loose and falls just below my waist,5,9/28/2024,4.7
61,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL","What a great value!  Very comfortable material. I bought three of these for male relatives as gifts and they ll love them!  I got to check them out real well while wrapping them. Hard to believe I found well made, great fabric hoodies at this price, I recommend!",5,12/31/2024,4.7
62,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL","Nice hoodie for the price.  I haven't washed it yet to see if it will result in pilling. Usually sweatshirts this cheap do that.  You can also get a fabric shaver to keep your clothes looking newer.  
Btw I'm a size 2 and a mens medium is oversized just enough to make it comfortable.   Nice thick sweatshirt with fleece inside.  Came same day too!!!",5,1/26/2025,4.7
63,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL","I am a female but like the fit of the men's hoodie. I am 5'9 and usually wear a 18/20 and this hoodie was a bit oversized but that's how I like to wear my hoodies. The material isn't too thick but just right to keep me warm in these cooler months. 

The arms are a bit long, but again, that's what I like, cause I usually wear hoodies when it's cold and so it helps to keep my hands warm. And I like that it is long enough to hide my belly and bottom.

 I am not a name brand kind of person for getting this hoodie for less then $20 was just want I needed. I plan to buy other colors as well.",5,1/22/2025,4.7
64,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL","True to size, very comfortable, very nice material. I'm 6'1, 200lbs and got the large, fit perfectly - *slightly* baggy but exactly what I was looking for. Great for everyday wear inside/outside the house, and perfect for the gym. Definitely worth the price, will be getting 1 or 2 more. Well done! 😁",5,10/17/2024,4.7
65,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL","This hoodie that I ordered, which was one of six that I bought, was true to size and is good in quality. However the shipping experience was a nightmare.  I ordered 3 large hoodies, they were delivered on different times. The black large I ordered was huge, much larger that than the navy blue one.  It should've been labeled as an xxl.   The gray one I ordered still hasn't arrived.   The three mediums I ordered two are true to size the black one is a little smaller.  They were also delivered at different times, even though his I ordered them was on one ticket.  The quality is good but the sizes are all over the place.  It appears there is no quality control on how the hoodies are made and labeled for sizes.",5,12/15/2024,4.7
66,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL","I KNOW I ordered this in a XXL, may 4XL for one of them...was sent Large on 2 I received, and order was changed to Large.  This is so underhanded, now I have no way to PROVE I ordered a different size--for 3 of these! These were to be  Christmas gifts and now it's too late to get correct size. I ordered 3 of these, all in XX sizes, because they're all for 3  heavy men. I only received 2 and need for tomorrow get together.  If you didn't have the correct size why not just let me know instead of sending what you have in stock. Angry,  and a long time great customer.  Also, seems only the orders now being delivered from store by independent drivers are the ones messed up. Wrong house, partial order received, etc.",1,12/23/2024,4.7
67,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL","I KNOW I ordered this in a XXL, may 4XL for one of them...was sent Large on 2 I received, and order was changed to Large.  This is so underhanded, now I have no way to PROVE I ordered a different size--for 3 of these! These were to be  Christmas gifts and now it's too late to get correct size. I ordered 3 of these, all in XX sizes, because they're all for 3  heavy men. I only received 2 and need for tomorrow get together.  If you didn't have the correct size why not just let me know instead of sending what you have in stock. Angry,  and a long time great customer.  Also, seems only the orders now being delivered from store by independent drivers are the ones messed up. Wrong house, partial order received, etc.",1,12/23/2024,4.7
68,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL",I don't understand how order changed to all black when I didn't order any black and why the order continually goes to Bandera Rd. Store when I don't shop at that store. I picked the one on Vance Jackson as my favorite store and it is equal distance just with a different zip code.,1,12/19/2024,4.7
69,"Athletic Works Men's Fleece Pullover Hoodie with Long Sleeves, Sizes S-5XL",The material this sweatshirt is made of is nothing but garbage. All the white inside comes off. I washed the two new sweatshirts that I got both the same colors same company together. when I took him out of the washer it looked like they had white polka dots all over and that's how much was on it. I took him and I put them in a dryer at the laundromat so I didn't ruin mine. when I pulled them out of the dryer I stood there and shook them on the floor and it looked like a snowstorm plus the wind trap was full. I noticed on the zip up one there was gray spots where all the white stuff come off the pullover it was mostly the hood that was bare. I wouldn't recommend this to my worst nightmare. or enemy.,1,12/10/2024,4.7
70,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL","I bought this sweatshirt for my spouse, and he loves it. We're both picky about hoodies, and this one is definitely a keeper—very soft, medium-heavy weight. Appears to be a decently dense weave that should last a long time and get better with washing. It runs true to size, and the bottom band is a nice width and doesn't pull inward. I expect this to become his favorite hoodie.",5,2/5/2025,4.5
71,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL",Cotton blend and feels like it would be comfortable to wear. It's for a gift so it hasn't been washed. Tagless for extra comfort.,5,12/8/2024,4.5
72,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL","my grandson likes the bigger arms, thank you so much",5,1/9/2025,4.5
73,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL","The color, material and fit are spot on. 
My husband wears them all the time.
Easy wash and dry, so far no pilling or fading.
The only thing I consider wrong with it, is the hood is huge. It's nearly double the size of a regular hoodie hood.
Luckily you don't really notice it when the hood is off. The problem is that you can't put the hood up because it covers most of your face. You can't see anything as it completely covers your eyes.",4,1/21/2025,4.5
74,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL","Nice hoodie, bit it is a little thin. I thought it would be thick like the other fruit of the loom hoodies I bought for winter. Overall though it is much better quality than other name brands.",4,12/11/2024,4.5
75,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL",comfortable and feels good,4,1/20/2025,4.5
76,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL",Wrist diameter are ridiculously wide and elastic band are super wide very loose. Waistband elastic also very weak.,3,12/14/2024,4.5
77,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL","I bought 2 Sweat shirt hoodies. One a Hall, and this Fruit of the Loom. The Fruit of the Loom is either defective OR they just make bad hoodies now. There is *no* stitching on the edge of the hoodie part. There is no defined edge. Just rolled up fabric. It is very uncomfortable both recessed or worn over your head. Very poor. I will buy another Hall brand. The fabric itself feels nice though.",2,1/19/2025,4.5
78,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL",The product itself is made with good quality. The only problem is that you guys sent me a large size twice when I ordered XXL.,1,12/20/2024,4.5
79,"Fruit of the Loom Men's Crafted Comfort Super Soft Cotton Blend Fleece Hoodie Sweatshirt, Sizes S - 2XL",Weird material that was freezing!,1,1/18/2025,4.5
80,"Athletic Works Men's and Men's Big French Terry Hoodie, Sizes S-5XL","[This review was collected as part of a promotion.] I love wearing hoodie due to the comfort. This hoodie is great and fit true to size.  It is not baggy but very athletic fit. The fabric feels super soft and comforting.  I have many athletic work apparels, they all quality made, durable, and last years.",5,8/20/2024,4.421052631578948
81,"Athletic Works Men's and Men's Big French Terry Hoodie, Sizes S-5XL","[This review was collected as part of a promotion.] i absolutely love this hoodie! it's super soft to the touch, the color is very neutral and can be worn with pretty much anything. it's super cute, making it the perfect thing to grab when you're having a day where you can't find your favorite shirt. thin enough to wear whenever, but also thick enough to keep you warm when needed.  i wore it on an evening when it lightly rain and it seemed to help. it fits perfect! haven't had a hoodie that fit this week in a long time! i definitely would recommend it.",5,8/20/2024,4.421052631578948
82,"Athletic Works Men's and Men's Big French Terry Hoodie, Sizes S-5XL","[This review was collected as part of a promotion.] Great hoodie. Very simple, not flashy. The fit is perfect everywhere, not too long or short, not too tight or baggy. It's light but would be comfortable in cool weather. It's definitely good for exercise in the winter months.",5,8/20/2024,4.421052631578948
83,"Athletic Works Men's and Men's Big French Terry Hoodie, Sizes S-5XL","[This review was collected as part of a promotion.] I recently picked up the Athletic Works Men's and Men's Big French Terry Hoodie, and I have to say, it's been a pleasant surprise. While the hoodie is on the thinner side, it doesn't compromise on comfort. The fabric is soft and breathable, making it perfect for those slightly chilly days or for layering under a jacket.

One of the standout features for me is the fit. It provides a relaxed, comfortable feel without being too baggy. The hoodie also has a decent length, which is great for taller individuals or those who prefer a bit more coverage.

The design is simple yet stylish, making it versatile enough to wear for a casual day out or even for a quick workout session. The kangaroo pocket is a nice touch, providing a convenient place to keep your hands warm or store small items.

Overall, if you're looking for a lightweight, comfortable hoodie that doesn't break the bank, the Athletic Works Men's and Men's Big French Terry Hoodie is a solid choice. It may not be the thickest hoodie out there, but it definitely delivers on comfort and style.",5,8/17/2024,4.421052631578948
84,"Athletic Works Men's and Men's Big French Terry Hoodie, Sizes S-5XL",[This review was collected as part of a promotion.] As with most good hoodies this one has been taken over by my wife. Isn't she cute 🥰 it is a comfy hoodie and I hope that every now and again I may get a turn with it myself.,5,10/16/2024,4.421052631578948
85,"Athletic Works Men's and Men's Big French Terry Hoodie, Sizes S-5XL","was a little baggy, not really warm for winter.",4,1/25/2025,4.421052631578948
86,"Athletic Works Men's and Men's Big French Terry Hoodie, Sizes S-5XL",the laser gray looks more like it went through the wash with bleach leaking on it. strange color.,4,1/30/2025,4.421052631578948
