,product_name,review_text,product_rating,review_date,avg_rating
15,"Battat Croco Pop Piano Toy Keyboard with Songs Sounds Lights, Baby and Toddler Toys","I love the creativity they designed this with. 
Kids can play a variety of sounds - make fun sounds - watch the balls light up and move up and down - and play their own songs. My grandkids love it!",5,12/3/2024,4.8
16,"Battat Croco Pop Piano Toy Keyboard with Songs Sounds Lights, Baby and Toddler Toys",My 20 month old loves  it. He is a wild child that likes to throw things. This piano has survived his throws and being used as a step stool. He has not lost interest and comes back to use it regularly.,5,10/29/2024,4.8
17,"Battat Croco Pop Piano Toy Keyboard with Songs Sounds Lights, Baby and Toddler Toys","I bought this for my 18 month old son, who enjoys toys that play music and light up, who didn't care much for a more basic toy piano I bought him prior to this one. 

I thought the responses to pressing the keys would interest my son more, and they did for a short while, but he quickly lost interest in playing it and would become frustrated at the many buttons available to press above the keys themselves. I think it's really neat how the little, colorful figures inside the tubes go up and down and light up when you press the keys… I also like how there's an actual STOP button you can hit to make the music immediately quit playing (most toy pianos make you cycle through songs by pressing a button, eventually cycling through enough and    hitting the no song option). The motor that blows the air inside the tubes turns itself off after a short while, and remains off until keys are pressed again.. so, this toy you can actually leave ON and have it only function whenever your kid is actually playing with it, no need to keep turning it off and on and having a frustrated kid who always needs you to turn a toy on for them. 

I did end up returning the toy, but only because it wasn't for my son, at this time. He may be a little too young to really enjoy such a toy, or it might just not be his thing at the moment. 

However, that's the only reason and has nothing to do with the toy in any other way. I think it's very well made, very cute and love how the eyes on it can roll, the settings and features are great and the choices of sounds on key press are also fantastic. 

It would make a great toy for a kid maybe 2-3 years old or more. Especially those who are interested in music and love animals. My favorite feature is when you press the keys and it plays the next note of a popular song, like Twinkle twinkle little star (you may press any key and it plays the proper note in the song, and keeps playing the proper consecutive notes upon more key presses). 

It's unique, that's for sure!",4,12/16/2024,4.8
18,"Battat Croco Pop Piano Toy Keyboard with Songs Sounds Lights, Baby and Toddler Toys","My daughter who is about to turn two found this toy at walmart and absolutely loved it. Therefore a couple weeks later i decided to order it through walmart plus as a birthday gift. Luckily i tried to test it before wrapping it because the toy i recieved wouldn't turn on/play due to dead batteries. Needless to say, I thought 30 dollars was a little high for this toy but then having to pay another $10 for batteries, in my opinion, makes it not worth the cost . If you're considering buying this product, your better off buying it in store.",1,1/23/2025,4.8
19,"Battat Croco Pop Piano Toy Keyboard with Songs Sounds Lights, Baby and Toddler Toys",I bought one for Xmas and it stopped working then I ordered another one and picked it up at Walmart and that one didn't work so I returned another one!,1,1/10/2025,4.8
20,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant","While this is different than what I was originally looking for (all smash buttons to pop open), I actually love that they have to do different things to pop each animal! 

My little one loves to close them while my toddler loves to open them for him! We haven't put batteries in it, so I can't say anything about the sound part, but the buttons and animals are great!",5,1/17/2025,4.6923076923076925
21,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",We have a 10 month old Great Grandson and he absolutely loves this toy. I dare say it is his favorite toy right now.,5,12/18/2024,4.6923076923076925
22,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",Perfect toy for my baby ! Thank you,5,12/23/2024,4.6923076923076925
23,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",I love it keeps them busy,5,1/6/2025,4.6923076923076925
24,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",My nephew loved this.  It’s so engaging,5,12/21/2024,4.6923076923076925
25,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant","it can be play even the music is off, one of the best gift you can give while they learn too",5,10/9/2024,4.6923076923076925
26,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",My son loved this toy.,5,8/2/2024,4.6923076923076925
27,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",Bought it for our great grandson. He’s just starting to learn how to hit it and make noise he loves it.,5,7/11/2023,4.6923076923076925
28,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",great toy to keep small kids busy excited and entertained,5,3/24/2023,4.6923076923076925
29,"INTMEDIC Pop Up Animal Toys with Light and Music, Cause and Effect Toys for Baby 6 to 12 Months Boys and Girls Gift for Infant",bought this for my grandson for his birthday and he loved it,5,11/15/2023,4.6923076923076925
30,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,Awesome package. Price great. My granddaughter loved it as did Mom and Dad. Put some away for a few months bit that just means mo ths more of enjoyment. Well made and cool. Love the tamborine!,5,1/22/2025,4.6
31,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,"I got this for my niece who is 2 and her 5 year old brother joined in, they played with it for an hour 
It's built sturdy and has 10 different instruments",5,12/14/2024,4.6
32,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,"Super Cute!!! My grandkids LOVED it! I didn't realize what a ""hit"" it would be next to all the other Xmas gifts, but it was 1 of my granddaughter's favorite toys ALL weekend!!",5,12/20/2024,4.6
33,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,"I purchased this for my 7 month old and she loves it (tho I think I love it more than her) some of the toys she's too young to understand how to play properly. I was a little disappointed that I didn't receive the stacking towers but I realized later that it is randomized. Almost everything is made of wood and not all of it is sanded or sealed properly. What I found amusing about it is the packaging, everything came in a different type of plastic bag I just had to mention it 😂",5,7/14/2024,4.6
34,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,Purchased for my nephews first birthday and he liked making noise with them. I would recommend for age 1-2.,5,1/12/2025,4.6
35,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,Got this for my nephew who lives out of state and his mom wasn't happy because of all the noise maker but she said he love it,5,1/7/2025,4.6
36,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,"This is a great little kit for your little music makers. There are bells, clickers and shakers, along with a nice tambourine and xylophone. This is a quality set for the price.",5,7/19/2024,4.6
37,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,Looks very cheap. Not what I expected or was hoping for where looks very cheap. Not what I expected or was hoping for. Will be returning because I'd be embarrassed to give it as a gift.,2,11/17/2024,4.6
38,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,"cheap quality, poor sound, my 5 %26 6 years old grandchildren took everything out %26 didn't play but 5 minutes if that. very poor sound %26 tgey had no interest in it. the triangle they lijed the best of their 5 minute playing w/ it",1,11/18/2024,4.6
39,OATHX Baby Music Toys Child Educational Wooden Musical Instruments for Kids Birthday Toddler Toy,Little wooden ball on top of the stick that is used to play the xylophone came off and my granddaughter put it in her mouth. Make sure to check and ensure they were glued correctly and will stay connected to the stick.,1,12/5/2023,4.6
40,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,"I was pleasantly surprised by this cute toy. It has so many sounds and buttons to keep little hands %26 fingers happy and active. I bought it for my 13 month old grandson, and I think he still might be just a little too young to enjoy all its capabilities, but he still enjoys dancing and bopping to the beats. 😁
The good thing is, he seems to discover something new every time he plays with it, so overall, I think it's an excellent leaning toy. You can't go wrong for the price!",5,11/10/2024,4.9
41,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,I bought this for my 16 month old granddaughters. They have very different personalities and the both love it. There is a lot of play options with this toy. The microphone works. It isn't really loud but it works and not being too loud is okay.,5,1/6/2025,4.9
42,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,"My 1 1/2 yr old and 3 yr old grandsons absolutely love this toy!
They play with it everyday. We sing along with it to help the youngest learn to say more words. 
Excellent",5,2/5/2025,4.9
43,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,Was not expecting it to be the size that it was but well worth the money very cute cant wait for my nephew to openen it up on Christmas,5,12/23/2024,4.9
44,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,Love the songs and how the keys light up. Has different awesome features on it also. Overall very satisfied!,5,12/6/2024,4.9
45,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,You honestly cannot go wrong with any VTECH product. They are very durable and they just make sense.,5,1/27/2025,4.9
46,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,My 2year old loves this! I love that it teaches numbers and she can follow the lights on the keyboard to play along to the music.,5,1/5/2025,4.9
47,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,Music it plays is happy with the lighting up.  Neat for attention getting for a small child.,5,12/15/2024,4.9
48,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,"Got it for my greatgrandson
He loves it",5,12/26/2024,4.9
49,VTech Zoo Jamz Giraffe Piano Baby and Toddler Toys,Bought for a Christmas gift. Cute,4,11/14/2024,4.9
50,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,We had previously bought this product %26 were ****% satisfied with it. Unfortunately it was accidently broken by a 3 year old child. The product was well constructed but was not designed to withstand the abuse it received. As such we decided to buy another as the child  really enjoys playing with it while traveling.,5,10/24/2024,4.7
51,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,"Bought this for my Grandsons. Great value. Was even more impressed when I played with it in person. Small for little hands, has preprogrammed songs, does have bluetooth so I can play Barney or sesame street songs right from my phone, and the speaker sounds GOOD to be a kids toy. I dont know if it has a volume on the side bc it was still in the box when I played with it. This is, BY FAR... my favorite gift this season. Got it on sale for 20$ but this would be a good toy even at 30$.",5,11/14/2024,4.7
52,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,"my daughter loves her ""radio""!
I wish it came with instructions but it's not hard to figure out how to record. Until you fill all 10 recording slots, it just puts the recordings in the next spot from 1 to 10. once all spots are full, you can chose which number to record over if you make more recordings",5,12/16/2023,4.7
53,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,"What it is: a small baby-friendly bluetooth speaker with 40 built in songs and a record feature. it performs the speaker role well, but really shines in the volume and quality of baby music available. My 14 month old son loves turning it on and just listening to the built in music, and being able to pipe in other music for him via the Bluetooth feature is very fun. It's definitely one of the better purchases we have made for him.",5,2/25/2024,4.7
54,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,"Gift for my 4 1/2 year old grandson.  At 1st glance looks like a baby toy, but once he sat down and was shown all the functions he was thrilled.   We purchased  headphones so now he takes it in the car and everywhere  listening to his songs!!  Going to get one for my 3 1/2 granddaughter for her bday.
They wete thrilled about being able to record their voice!   It's small in size, which is a plus with mom and dad too!",5,12/27/2023,4.7
55,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,We had previously bought this as a gift for our first grandchild. We purchased  another for a new grandchild because of the quality. Our kids love it and so do we! It will be our go to gift as long as we can get it.,5,11/2/2024,4.7
56,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,"Bought for my 1 year old nephew %26 I think he's gonna love it, played around with it for a bit before wrapping and it's a neat little toy for any littles who love music!",5,12/3/2023,4.7
57,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,My 5 year old and 2 years old grandchildren love this toy.,5,10/6/2024,4.7
58,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,Super fun and customizable. She gets to listen and record all of her favorite songs,5,1/21/2025,4.7
59,LeapFrog Let’s Record! Music Player Baby and Toddler Toys,"I hate the sipping of Walmart.  here's a copy of the chat trying to get help. I took my contact info out. 
P
Agent said
Hi Michael, Welcome to Walmart.com Chat Support; my name is Pappula, I'm reviewing your responses now to better assist you. While I update myself, we wanted to let you know that if you do not see our conversation, please scroll up on your device screen to get our latest messages.
4:28 PM
P
Agent said
I understand your concern that you have not received your order yet and marked as delivered, Please be rest assured. I'll quickly look into it.
4:29 PM
You said
Got a text saying it was dropped off at mailbox. at 4:04 went to mailbox and its not there
4:29 PM
P
Agent said
I'll quickly check that for you, Before that, Could you please help me with your email address and phone number?, So that I can access your account.
4:29 PM
You said
Checked with neighbor and its not there either
4:29 PM
You said
**************
4:30 PM
You said
**************
4:30 PM
P
Agent said
Thank you for providing the details.
4:30 PM
P
Agent said
Just to confirm, Is this the item you are referring to LeapFrog Let's Record! Music Player® Toy Musical Instruments Baby and Toddler Toys?
4:30 PM
You said
Did they pic of the delivery??
4:30 PM
You said
yes the leapfrog
4:31 PM
You said
it's not at the mailbox or in the mailbox
4:31 PM
P
Agent said
Michael, Pleas allow me a moment and be rest assured I will check and confirm you all the details.
4:31 PM
You said
Mailbox around 300 yards from the house. UPS normally drops it off at he gate or front porch
4:32 PM
P
Agent said
Please help me with your delivery address? so that I can confirm that you haven't received the order.
4:32 PM
You said
*************************
4:32 PM
P
Agent said
Thank you for the address.
4:33 PM
P
Agent said
Your package shows a delivery scan on Sat, Dec 14, 2024, 9:58 PM GMT. Most packages that are marked as delivered do end up being delivered within 48 hours of the delivery scan. Please allow up to two extra days for your package to arrive, as sometimes they take a little longer. If it hasn't arrived by then, please feel free to contact us back so that we can research this further for you.
4:33 PM
You said
please send me a copy of this chat. Just in case we do not receive it we can request a refund. And why would they say delivered if they haven't delivered it. That's not very good business. Makes me want to shop somewhere else
4:35 PM
P
Agent said
I kindly request you to please wait for 2 days i.e. Dec 16th 8PM as we do not have any option to help you now, Once the above mentioned time frame passes we will able to help you with the best possible options.
4:35 PM
P
Agent said
Sometimes, packages change hands from a carrier (like FedEx or UPS) to a local post office. When this happens it may show as  “Delivered”,  although the post office might need more time to deliver it.
4:36 PM",1,12/14/2024,4.7
60,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys",My Precious Princess Loved her keyboard. I believe she's going to be a pianist the way she Instantly placed her hands on the keys and began making Sweet Tiny Tot Tunes! Definitely would recommend for those that loves musical toys. Looks Just as shown in the picture possibly a tad bigger in person.,5,10/1/2024,4.1
61,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","Surprised at all one can do with this toy piano.  I had fun trying out most of them.  We'll see how the ""little 2 year old reciever"" does with it.  It appears very well made, more sturdy than most toys for sure.   Great opportunuity for one to get their creative juices flowing.   Thanks, I will be looking for more products from this company.",5,12/17/2024,4.1
62,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","This toy is awesome! All the features work as advertised. The microphone is the best part. This toy was meant for my 12 month old, but my four year old and 11 year old also play with it. My 11 year old likes re creating the tunes. It comes with batteries. We've had it for 3 months and the batteries are still going strong.",5,12/3/2023,4.1
63,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","This is the PERFECT keyboard for any child who tends to be rougher with their toys. It has the coolest options, including volume control. I highly recommend it.",5,1/21/2025,4.1
64,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","This is such a cute toy and has many options for kids to stay interested.  The sound is reasonably good for a toy, it's colorful and fun.  My grandkids love it.",5,1/1/2025,4.1
65,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","This is such a cool kid piano. It plays several children songs and even comes with a lyric booklet. There's an option to record a piano tune but it does not have the option to record your voice when singing into the microphone, which would be nice. It has several sound options other than a piano sound, like organ, violin and trumpet.... and a dog bark. It plays a tempo?? (forgive my lack of musical knowledge), which can be sped up or slowed down. My 3 year old loves it and slept with it the first night he got it. He likes to hold it by the microphone, which causes the whole thing to dangle, so I hope it doesn't break. Definitely recommend this puppy piano. Definitely kid and parent friendly!",5,7/10/2020,4.1
66,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","It's cute the kids love it!
This is easy to use and easy to figure out . It has a carry handle at the back so kids can easily transport it around. It also has rubber stoppers on the bottom so it won't slide around a table.
The keyboard has five different sound modes piano, music box, trumpet, violin, organ. There is also a mode you could play as a dog barking.

The volume can be turned up and down and max volume isn't annoyingly loud! 
It has 22 kids songs and melodies, there are also buttons to speed the tempo or those up and down.
There are five beats you can play along with ! 
The kids favorite thing is probably the microphone. There is a microphone on the corner with a short, retractable string, echoes, your voice, and makes it a bit louder.
There is an also a record and playback function, so Children can record the music on here!",5,11/10/2023,4.1
67,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","This is a really cute piano and my daughter loves it. I like that you can change the sound of the keys (like trumpet, strings and it even “woofs”), and the option to record your own songs is also fun. I'm annoyed that the off position is in the middle of the slide instead of all the way to the right or left, which makes it harder for younger kids to turn it off on their own. The biggest complaint though, is that it breaks after just a few months. I'm on my third or fourth piano and all of the previous ones have done the same thing. They eventually start making a very faint clicking/feedback type of noise and then they die, and replacing the batteries does nothing. I could be wrong, but I think it has to do with the fact that the microphone never turns off. I wonder if the microphone is supposed to turn off when you slide the power button to one side or the other, but it is technically always on and I think this causes problems in the long run. So, I love the idea of the piano and it's very cute, but it does not last and it appears to be a design failure.",2,10/1/2024,4.1
68,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys",I was very disappointed.  Got it home and it didn't work. Was supposed to come with batteries but there was none. I gather that someone else bought the keyboard. It didn't work and they kept the batteries. What is very upsetting is that it was put back on the shelf broken to be sold to someone else. More trouble for you and me.,1,5/30/2024,4.1
69,"Spark Create Imagine Rolo's Keyboard Musical Instrument Toy, Baby and Toddler Toys","My toddler loved this toy but unfortunately we noticed it stopped working.  Naturally, I went to replace the batteries but notice the battery compartment was extremely hot along with the batteries(they were extremely hot to the touch) .  I went ahead and replaced the batteries.  The next day, the back compartment was melted, warped.  The batteries warped as well and melted the area.",1,1/10/2021,4.1
70,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,very different. had more of Island or Caribbean vibe music which was different and nice but still know tune. not too loud. sound level was perfect. different settings to make your own music with drums and a mini keyboard. highly recommend.,5,1/14/2025,4.7
71,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,I bought it for a Christmas present for a 2 year old girl. I played with it before I wrapped it. She loves music so I know she will love it!,5,12/18/2024,4.7
72,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,"Purchases for my salvation, angel tree donations. They wanted a learning and light up toy for a toddler. I thought this was perfect.",5,12/3/2024,4.7
73,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,A perfect gift for my daughters first birthday. Great for hand eye coordination and learning. Fits nicely in a budget as well!,5,11/7/2024,4.7
74,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,"I bought this for my 18 month granddaughter. 
She loved the colors and the noises it made.
Perfect size for her!",5,10/24/2024,4.7
75,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,Cute little piano should be entertaining the the little one,5,12/20/2024,4.7
76,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,"gift for 8 month old nephew, he likes it",5,12/18/2024,4.7
77,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,"The kids absolutely loved the piano and the bongo drums! They're really into playing the piano, and the animal sounds the piano makes are super cool. The only thing is, the volume is a bit low, and there's no way to turn it up.",4,12/26/2024,4.7
78,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,Really like the toy but only one drum works when you press on it.  Not sure if that’s how it’s supposed to be or not.,4,9/30/2024,4.7
79,Spark Create Imagine Music Station Toddler Toy Multi-Color Piano Light-up Drums for Baby 9 Months +,"Grandson has so much fun with this, he loves the drums, it keeps him entertain for a long while.",4,11/18/2024,4.7
80,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,My grandson loves it! It wasn't expensive for my budget. I'm on a fixed income and don't have extra money to spend on my grandkids so I love Walmart because I can find good quality toys for a decent price.,5,1/31/2025,4.6
81,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,Normally i dont really do reviews however this microphone is good my 16mo. old son loves it and likes it more when you sing with him. It can stand on the table and it has a play back button for the voice. Ots a must have.,5,1/7/2025,4.6
82,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,Granddaughter loves this microphone. One of her go to toys. The novelty has not worn off.  She is 2 years old and loves to sing. The color changing lights are a hit. This was a perfect pick.,5,1/7/2025,4.6
83,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,I love the preset songs along with my ability to set up to my Bluetooth. Nothing like watching my granddaughters face light up singing along with Ms Rachel!!!,5,1/12/2025,4.6
84,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,Parents will love hearing their kids sing their favorite songs!! The lights are so flashy and make them feel like its a little party!! Great volume easy to hear their little voices!,5,12/21/2024,4.6
85,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,We bought this for a 20 month old child and everyone had such a good time that they had to try it.  The child was mesmerized by it and I will definitely buy another one.,5,1/10/2025,4.6
86,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,"This was such a hit, I bought 2 more for my other kids. If you cannot handle kids running around your house singing random things, don't buy it! BUT if you love seeing your kids so happy, BUY IT!!!! It will not disappoint!",5,1/6/2025,4.6
87,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,We love this thing from mom to dad and everyone in the house but the winner was when the lil singer loves it nd the Bluetooth made it better joolz tv be playing worth it,5,12/29/2024,4.6
88,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,"cheap, works great and has many otpions for kids of all ages! my 2 yr old like to sing and dance, my 4yo hooks it up to my Bluetooth and sings songs. so cool!",5,1/8/2025,4.6
89,VTech Sing It Out Karaoke Microphone Baby and Toddler Toys,"This was a hit for my older kids as well!  They have had karaoke machines in the past that had microphones attached with a wire that always ended up not working after awhile…either from the wire becoming frayed or from it being pulled on my two toddlers.  This is great because there is obviously no wire, and they can play songs through it just like any other karaoke machine.",4,10/17/2024,4.6
90,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes",Its super cute and loud. lol Seems pretty sturdy.,5,12/24/2024,4.620689655172414
91,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes",My granddaughter LOVES IT!!!,5,1/6/2025,4.620689655172414
92,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes",Love love love,5,12/6/2024,4.620689655172414
93,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes",my granddaughter loves Cocomelon this toy is one of them,5,12/27/2023,4.620689655172414
94,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes","Our little one loves the Coco Melon remote, and she has never watched Coco Melon and has no idea what it is. It's a huge hit with her, so much so, that the first one broke, and we had to go find another.",5,12/23/2024,4.620689655172414
95,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes",Great toy. Wasn't listed in the registration drop down.,5,12/18/2024,4.620689655172414
96,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes","My one year old daughter absolutely loves this. Hers is actually bluey there wasn't that option,",5,9/14/2024,4.620689655172414
97,"eKids Cocomelon Toy Remote Control for Toddlers, Musical Toy with Built-in Toy Microphone and Nursery Rhymes",Very engaging! Keeps my baby occupied.,5,12/26/2024,4.620689655172414
