,product_name,review_text,product_rating,review_date,avg_rating
21,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",it is an amazing refrigerator it works really well it's very low with the noise and it freezes well and the refrigerator is also very well I'm very pleased with the product,5,12/18/2024,4.5
22,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW","This is so cute- I had a very specific area I wanted to place it, and this was a perfect fit! So far it works great!! It is small but mighty!",5,12/29/2024,4.5
23,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Fit right into the space where I needed it.,5,10/22/2024,4.5
24,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Love it perfect size for my room to keep my drinks and more cold and the freezer works great!,5,10/16/2024,4.5
25,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Easy item to unpack and set up. Fits perfectly the college dorm room. It did take time to cool down. Perfect for a couple of college boys.,4,8/16/2024,4.5
26,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW","It arrived in an undamaged box, so you'd expect it not to have damage, but it had two dents on the door and a large scratch/gouge on the top (see pics). Inside the freezer area, the lining had a small portion that was deformed. It worked, but I was not going to keep a damaged product. Poor quality..",2,12/8/2024,4.5
27,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Too small and came damaged. Scratches and dents.,1,11/17/2024,4.5
28,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",not weigh space inside. cooling unit takes up entire bottom space. only room for few cans of soda 100 more hot a bigger one from lowes,1,1/3/2025,4.5
29,DEMULLER 2.4 Cu.ft Refrigerator with Freezer One Person Refrigerator Plastic Shelves Silver New,,5,2/7/2025,4.666666666666667
30,DEMULLER 2.4 Cu.ft Refrigerator with Freezer One Person Refrigerator Plastic Shelves Silver New,,5,11/27/2024,4.666666666666667
31,DEMULLER 2.4 Cu.ft Refrigerator with Freezer One Person Refrigerator Plastic Shelves Silver New,,4,2/6/2025,4.666666666666667
32,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",it was a little small for what i needed at the time. Now it's perfect for Drinks and holding soda pop.,5,1/1/2025,3.9
33,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",it is the perfect size for a backup or small home.,5,12/25/2024,3.9
34,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",I love this!! Perfect size for my room and my breast milk!,5,1/2/2025,3.9
35,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",Convenient and affordable,5,12/24/2024,3.9
36,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",It is very small. But I like that the freezer is a nice little size. It does the job I need it to do but smaller than the average mini fridge. But that is what I was looking for. Dimensions were on point as they describe so it fit right under the place I needed it to.,4,12/3/2024,3.9
37,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",its not that bad i liked more the freezer,2,1/8/2025,3.9
38,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",I'm not sure if it was the company or the refrigerator but i had the refrigerator plugged in for less than 12 hours and it was so hot to the touch. I've also tried reaching out to the company and I never received a email or call from them.,1,10/28/2024,3.9
39,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",Item was damaged when arrived. Followed instructions completely and after three days it still didn't come on and the cooling never came.,1,2/1/2025,3.9
40,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver","Didn't arrive on time and whenever it did arrived, and I opened the package, it was all scratched up!",1,12/20/2024,3.9
41,"DEMULLER 2.4 Cu.ft Refrigerator, Mini Small Fridge with Freezer Personal Fridge New Silver",U will not get bk the $29.99 I don't think that's right,1,11/13/2024,3.9
42,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW","I love this refrigerator! It works great! I have it in my bedroom and it is extremely quiet. I never hear anything. If you're looking for a small refrigerator, this is a great one!",5,1/26/2025,4.5
43,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Just the right just plug in and it got cold within minutes,5,10/12/2024,4.5
44,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",it is an amazing refrigerator it works really well it's very low with the noise and it freezes well and the refrigerator is also very well I'm very pleased with the product,5,12/18/2024,4.5
45,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW","This is so cute- I had a very specific area I wanted to place it, and this was a perfect fit! So far it works great!! It is small but mighty!",5,12/29/2024,4.5
46,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Fit right into the space where I needed it.,5,10/22/2024,4.5
47,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Love it perfect size for my room to keep my drinks and more cold and the freezer works great!,5,10/16/2024,4.5
48,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Easy item to unpack and set up. Fits perfectly the college dorm room. It did take time to cool down. Perfect for a couple of college boys.,4,8/16/2024,4.5
49,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW","It arrived in an undamaged box, so you'd expect it not to have damage, but it had two dents on the door and a large scratch/gouge on the top (see pics). Inside the freezer area, the lining had a small portion that was deformed. It worked, but I was not going to keep a damaged product. Poor quality..",2,12/8/2024,4.5
50,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",Too small and came damaged. Scratches and dents.,1,11/17/2024,4.5
51,"Tacool 2.4 Cu.ft Mini Fridge with Freezer, Small Refrigerator Apartment Size Fridge Black, NEW",not weigh space inside. cooling unit takes up entire bottom space. only room for few cans of soda 100 more hot a bigger one from lowes,1,1/3/2025,4.5
52,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","So far havent had any issues with it and i love it for the price, i'm not too sure how long it'll last for or when it will break down but for now it's actually working really good, Im 5'6 and it's basically like up to my shoulders its also really quiet.",5,4/12/2024,4.1
53,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look",i have had it 2 weeks and so far im loving it.  It is roomier than expected and so far it keeps food cold and freezer keeps it frozen. i would recommend.,5,9/19/2024,4.1
54,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","The Fridge arrived in good shape with no damage to the box or to the fridge itself.  I plugged it in and it started cooling down right away. Within about and hour it was freezing water and chilling my Gatorade nicely.  The size is just what I needed and the price was shockingly low ($199 pre tax) and free shipping!  We have only had it for 2 days but it seems to be a great fridge except for 2 oddities.  The outside walls of the fridge are literally hot.  The top, the back and front are not hot at all, just the sides.  This is the first refrigerator I ever owned that was hot to the touch.  It runs on a heat pump, so it is removing heat from the interior and shedding it to the exterior, apparently through the sides.  Very odd.  I hope this is normal and it won't catch fire some day.",4,5/30/2024,4.1
55,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","Ok so this was shipped via FedEx...
The date and times changed a few times for when it was going to be delivered and if you have had enough deliveries, you know something is up...
Being handicapped I basically had everyone in our 15 unit building watching out for my delivery, including all the maintenance guys that were doing work, because I knew the later it was getting, the chances of me getting it delivered per my instructions were slim and none.
I made my way outside to wait and sure enough I hear a truck speeding down the street, he sees me and slams on his brakes, seems he was going to just keep on going and then I would get a lovely note saying ""unable to deliver"" or ""no one home"" (I am sure we have all had this from one service or another).
I hold the door and say the elevator is right there, go to my floor and its about 10 feet (he was not thrilled to say the least that I saw him lol).
I asked him to bring it right inside the door, he said he can't, I said I can not move it, nor can I get out of my door since you dropped it where I cant get in or out. 
After huffing and puffing he asked where I wanted it and I said right there against the wall out of the way (4 feet away). He brings it in and then starts to take off after turning it for some weird reason. 
I walk to the side and see a major tear in the box like 24"" and could put my hand in it! (every side had damage, for freaks sake!).  I said WAIT!  this could be damaged, he said no there is padding all around, I said dude!, I feel the refrigerator and then he bolted, WOW.
We ended up, the next day, getting it open and shocked and grateful there wasn't a dent or scratch or anything on the outside!  We put it together, no biggie, until we saw the tray underneath, it was cracked!!
Contacted Walmart and they wanted me to return the whole thing!  Like NO! I said, there is nothing wrong except the tray underneath is broken, we just need this part replaced.  
The CS rep gave me Frigidaire's contact info and they were NOT any help, telling me I have to contact someone else, like seriously IT'S JUST A TRAY, REPLACE IT for Pete's sake!
Nope...
working on the third contact person...
I just want the replacement tray PLEASE : ' /",3,3/29/2024,4.1
56,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","Purchased online on February 29th, 2024 arrived on March 1st, 2024. The refrigerator stopped working mid-June,  Contacted Curtis International for a warranty, and multiple emails were exchanged to submit the warranty, and photos were taken after cutting the cord and scratching the serial number on the doors.  Submitted and waited for a reply.  I had to contact them to receive updates and information, 7 phone calls, and 10 plus emails. Was told to dispose of the unit(I was responsible for disposal, I had to pay someone to remove the refrigerant from the unit to dispose).  On June 29th I received an email stating they would cover under warranty,  Refund check would take 7 to 10 business days.  As of July 29th, I have not received the refund, when I called, I was told someone would call me tomorrow refund check had not been processed.",1,7/29/2024,4.1
57,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","The refrigerator arrived damaged. The box was also damaged but the FedEx driver had already left so we could not refuse delivery. We hoped that the styrofoam had protected the frig inside, but this is not the case. When you see the damage to the refrigerator it looks like it fell very far against a very hard edge, or it was picked up incorrectly by a forklift, or that it was crashed into! We truly wonder if this was a previous return as there was no manual inside. I don't even understand why FedEx accepted the package for delivery, unless it was their handling that did all the damage? Either way, shame on FedEx. We are so frustrated; during the return process, we were only offered a refund not an exchange. Also, WE are supposed to take it for return to a nearby store! We did not pick it up at a store, it was delivered! Why is the onus on us to return it to the store? This was supposed to be a gift for our adult daughter! We are senior citizens; how are we supposed to lift this up and fit it into our vehicle? We tried Chat, but it just takes me through the same return process as my clicking and completing the return myself. Not able to speak to anyone and get further assistance. This is not a frivolous return; this is genuine damage!",1,9/15/2024,4.1
58,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","The refrigerator arrived with multiple dents; one on the front refrigerator door, one on the side of the door frame, and one on the back.  This is similar to many other customer reviews so it's a known problem to Walmart and they have failed to address it. These units should be advertised as scratch and dent because that's what they are. Very misleading by Walmart and they have failed to address these issues through quality control measures because they're too big, too greedy, and likely don't really care one way or the other.  They know the repackaging and return process is such a pain that they are banking on customers just accepting the damaged product.",1,9/6/2024,4.1
59,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","I ordered this refrigerator and received a vacuum cleaner, I called customer service, they said they didn't know what to do, so they contacted the store directly, they were rude and completely uninterested in helping. My receipt says refrigerator but I have a vacuum cleaner so I'm sure when I attempt to return it there will be more issues. I'm mad at myself for even bothering with Walmart because they NEVER get it right",1,3/1/2024,4.1
60,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look","I have had refrigerator for about a week! Has to be set on 6 to get medium cold! But way above 32 in freezer and 42 in fresh food section! Then you turn it above 6 it immediately goes to extreme cold, 30 degrees in Refrigerator and -20 in Freezer! So I have only 2 choices! Frozen Fresh Food or warm fresh food! I have no choice but keep drinks in it! It is totally unusable for fresh food or frozen items! Frigidaire should be ashamed for putting their name on this junk!",1,3/18/2024,4.1
61,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Series, Standard Door Style - Stainless Look",I bought one at $197.00  already and it's not the best.  the fridge freezes anything placed close to the back wall even on 3. the freezer builds up thick layers of ice often. i just purchased a second one to first because it was on sale.  the seller canceled my order and raised it to $499.00 price gouging at its finest.,1,3/25/2024,4.1
62,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",We love the mini frige.  We live in a nursing home and in fits just right in our room.  We get ice from the cafeteria in starfoam glasses and put them in the freezer.  We have enough room for many items.  It sure helped us out.,5,12/30/2024,4.551724137931035
63,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue","I *LOVE* everything about it!

Its ""Exactly"" what I was looking, wanting %26 needed!

It fit ""Perfectly"" in the spot that I had picked out for it!

It's working *Magnificently* %26 Im *Extremely* impressed with it Concidering the size of it!",5,1/14/2025,4.551724137931035
64,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue","Perfect size , looks modern and fits well into a small room. Freezer is roomy as well adjustable feet , so it is stable on uneven floor.",5,2/1/2025,4.551724137931035
65,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",Very happy with the fridge! It's a perfect size with plenty of room.,5,1/6/2025,4.551724137931035
66,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",Refrigerator is larger than I thought. Has a large freezer. Very happy with it,5,1/24/2025,4.551724137931035
67,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",great product i likr the 2 doors. package arrived diamaged as product. but it works great i like it,5,2/2/2025,4.551724137931035
68,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",great value,5,12/1/2024,4.551724137931035
69,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",thought it would be a little colder.,3,12/16/2024,4.551724137931035
70,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",Freezer barely works fridge doesn't. Plugged it in. filled it and nothing.  Very disappointed. It was $100. Good deal if it worked... should have saved the box. Oh well,1,11/5/2024,4.551724137931035
71,"WANAI 3.5 Cu.ft Mini Fridge with Freezer 2 Door Handle Compact Size, 7 Adjustable Thermostat Blue",It doesn't look like the picture it is so small it doesn't look like a refrigerator,1,10/30/2024,4.551724137931035
72,DEMULLER 2.4 Cu.ft Refrigerator with Freezer Mini Fridge Machine Removable Plastic Shelves Black New,,5,2/7/2025,4.666666666666667
73,DEMULLER 2.4 Cu.ft Refrigerator with Freezer Mini Fridge Machine Removable Plastic Shelves Black New,,5,11/27/2024,4.666666666666667
74,DEMULLER 2.4 Cu.ft Refrigerator with Freezer Mini Fridge Machine Removable Plastic Shelves Black New,,4,2/6/2025,4.666666666666667
75,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New","No problems, other than some water that gets collected in the tray under the top shelf deep freezer, Also the fridge's sudden draw of power turns of other devices(laptop and monitors) connected to the  same socket, so I use a different socket to plugin this fridge, it did the job well so far, owned it for 6 months now.",5,12/2/2024,4.3
76,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New","As this is my first experience with a mini fridge, I wasn't sure what to expect. However, I am pleasantly surprised by its performance and functionality.

One of the standout features of this mini fridge is its impressive storage capacity. It comfortably holds a substantial number of beer bottles and liquor bottles. The temperature control works efficiently, keeping everything at the ideal chill, and I appreciate how quietly it operates.

I find the Galanz mini fridge to be a fantastic addition to my home. It's practical for my needs and offers great value for the price.",4,10/28/2024,4.3
77,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New",what I like about it is it works well keeping things cold but it is a little less roomy than I expected and the can storage racks on the door could have instead been designed to hold other things rather than just cans which would have created more storage,4,11/4/2024,4.3
78,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New",I have a double door Galanz and a single door one. I widh I had held out for two doors again but they are blessings to my home. I don't get around well so its a life line for me.THANK GOD for the many mini appliances He taught people to create. I can put sandwiches to keep fresh on the go.,4,11/25/2024,4.3
79,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New","I am dissapointment that this came out of the box with a nickle sized ding in the door. The box wasn't damaged, so it appears it was there when it was packaged. We called customer service and our only option is to return it. At this point, we haven't decided whether it is worth the hassle to return it. We are satisfied with it otherwise.",3,1/10/2025,4.3
80,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New",Damage on Corner of Mini Fridge,2,9/16/2024,4.3
81,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New","I was told that the item was unavailable for pick up so agreed to have it shipped to my home several days later. When I stepped in the store, there were actually quite a few of those items in the store. I don't know why I was told they were unavailable, and when I questioned the employee in the pick up department, she said I would have to take my concern higher and report it online that they had no understanding of how things worked and why I would've been told it was unavailable when there were those items in the store very very disappointed ! As I stated earlier in the survey, if I had wanted it shipped to my home, I would've ordered it from Amazon to start with so that's what I will do going forward.",1,9/5/2024,4.3
82,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New","Less than a month going in and the fridge is already going out. I noticed last week (3 weeks after purchase) that the fridge wasn't making any noise. I unplugged/re-plugged it in and it started working. A week later, the fridge was silent AGAIN and the ""freezer"" was melting. Groceries are expensive and I'm scared to eat anything now. I changed the temp and it worked for a second but them turned off again. The chiller is not a freezer, as it warns. However, less than a week in and it froze over and spread above the fridge. I'm disappointed because it had potential. Hopefully they'll get me another one.",1,9/6/2024,4.3
83,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New","Having issues with the mini fridge staying cold now and it's barely been 2 weeks. Freezer is good but bottom part no longer stays cool. Produce goes bad fast , drinks are barely colder than room temperature. Wasn't expecting it to be extra cold or anything but was looking forward to storing fruit and some drinks. Looked into the temperature adjustment, parts, and all, but Personally not worth the hassle for the little time I've had it. Would return it but first week it was working good so I was convinced and threw away all packaging. Guess if you're looking for storing things other than drinks might as well look into getting a small fridge or do extra research on mini fridge brands and issues.",1,8/30/2024,4.3
84,"Galanz 3.3 Cu ft One Door Mini Fridge, Estar, Stainless Steel Look, New","I haven't even been able to plug it in and try it because I am unable to loosen the screw for moving the door.  I need the door to open from the other direction but the screw on the underside hinge won't budge! The rest of the screws were able to be removed, but not this one!",1,8/27/2024,4.3
85,"Frigidaire, Retro 10L, 15-Can Mini Personal Fridge Cooler, EFMIS183, Stainless Steel","Finally, I found a mini refrigerator that keeps my beverages a.k.a. beer cold.

This refrigerator keeps the beer as cold as I have ever seen a refrigerator or bar cooler. Keep it.   

Definitely worth the price. 

The refrigerator is painted a stainless steel color, and when I received it, there were chips on the front of it. But the quality outweighs the aesthetics.",5,3/26/2024,4.0
